,CategoryName,ServiceName,FacilityName,BuildingNumber,Address,Address2,Borough,Latitude,ZipCode,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Website,CategoriesServicesID,FacilityID
314,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1 Whitehall Street,,Manhattan,40.7038046,10004,-74.0128442,(212) 509-9020,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723495
315,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,95 Wall Street,,Manhattan,40.7048215,10005,-74.0075621,(212) 363-5830,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723496
316,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,67 Broad Street,,Manhattan,40.7048579,10004,-74.0113224,(212) 943-3690,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723497
317,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,37 Broadway,,Manhattan,40.7062214,10006,-74.0132177,(212) 425-8460,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723498
318,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,200 Water Street,,Manhattan,40.7074975,10038,-74.0049594,(212) 825-0761,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723499
319,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,100 Broadway,,Manhattan,40.7079934,10005,-74.0110538,(212) 227-5148,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723500
320,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,17 John Street,,Manhattan,40.7099702,10038,-74.0087412,(212) 619-7181,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com"">Visit this organization's website</a>",2,239723501
321,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,250 Broadway,,Manhattan,40.7130079,10007,-74.0078212,(212) 571-4511,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723502
322,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,305 Broadway,,Manhattan,40.7154787,10007,-74.005545,(212) 227-6168,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723503
323,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,250 Bedford Avenue,,Brooklyn,40.7158464,11249,-73.9601956,(718) 384-7026,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723504
324,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,352 Greenwich Street,,Manhattan,40.718902,10013,-74.010393,(212) 406-3700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723505
325,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,100 Delancey Street,,Manhattan,40.718969799999996,10002,-73.9888045,(212) 253-0270,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723506
326,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,164 Kent Avenue,,Brooklyn,40.7190994,11249,-73.9633208,(718) 302-1549,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723507
327,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,459 Broadway,,Manhattan,40.7208592,10013,-74.0009613,(212) 219-2658,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723508
328,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,60 Spring Street,,Manhattan,40.7220095,10012,-73.9969427,(212) 925-5307,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723509
329,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,194 East 2nd Street,,Manhattan,40.722343,10009,-73.9836916,(212) 375-9000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723510
330,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,4 West 4th Street,,Manhattan,40.7288054,10012,-73.9950883,(212) 473-1027,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723511
331,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,95-11 63rd Drive,,Queens,40.7297439,11374,-73.8628256,(718) 897-0803,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723512
332,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,125 3rd Avenue,,Manhattan,40.733367,10003,-73.9867081,(212) 529-7140,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723513
333,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,"10 Union Square East, #2050",,Manhattan,40.7348008,10003,-73.989765,(646) 602-2491,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723514
334,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,77 7th Avenue,,Manhattan,40.7387517,10011,-73.9990764,(212) 243-2446,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723515
335,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,465 2nd Avenue,,Manhattan,40.7402195,10016,-73.9795651,(917) 326-9030,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723516
336,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,180 West 20th Street,,Manhattan,40.7420677,10011,-73.9968464,(212) 243-0129,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723517
337,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,401 Park Avenue South,,Manhattan,40.743228,10016,-73.984132,(212) 213-9730,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723518
338,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,585 Second Avenue,,Manhattan,40.7438174,10016,-73.9768529,(212) 685-0784,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723519
339,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,60-02 Roosevelt Avenue,,Queens,40.745487,11377,-73.904274,(718) 476-8379,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723520
340,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,155 East 34th Street,,Manhattan,40.746232,10016,-73.978689,(212) 683-3042,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723521
341,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,4 Park Avenue,,Manhattan,40.7469069,10016,-73.9819751,(212) 683-5532,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723522
342,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,333 7th Avenue,,Manhattan,40.7474537,10001,-73.9929083,(212) 239-0167,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723523
343,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,300 East 39th Street,,Manhattan,40.7475904,10016,-73.9733209,(212) 599-7492,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723524
344,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,37-66 82nd Street,,Queens,40.747844,11372,-73.8841971,(718) 507-8056,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723525
345,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,224 West 29th Street,,Manhattan,40.7482029,10001,-73.994243,(212) 643-9110,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723526
346,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,73-01 37th Avenue,,Queens,40.7490799,11372,-73.8923928,(718) 672-8038,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723527
347,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1350 Broadway,,Manhattan,40.7510892,10018,-73.9873064,(212) 695-6346,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723528
348,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,122 East 42nd Street,,Manhattan,40.7513991,10168,-73.9763861,(212) 808-4743,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723529
349,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,460 8th Avenue,,Manhattan,40.7517474,10001,-73.9934931,(212) 244-4026,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723530
350,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,852 2nd Avenue,,Manhattan,40.752002,10017,-73.97024,(212) 983-1810,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723531
351,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,711 3rd Avenue,,Manhattan,40.7522486,10017,-73.9729531,(212) 599-4351,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723532
352,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1430 Broadway,,Manhattan,40.7539398,10018,-73.9865382,(212) 768-0201,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723533
353,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,485 Lexington Avenue,,Manhattan,40.7540181,10017,-73.9734987,(212) 682-5338,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723534
354,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,931 1st Avenue,,Manhattan,40.7549137,10022,-73.9657365,(212) 421-1046,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723535
355,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,530 5th Avenue,,Manhattan,40.7552112,10036,-73.9801333,(212) 687-8641,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723536
356,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,455 West 37th Street,,Manhattan,40.7565168,10018,-73.9973261,(212) 643-6090,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723537
357,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,625 8th Avenue,,Manhattan,40.7569282,10018,-73.9905282,(212) 273-0889,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723538
358,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,575 Lexington Avenue,,Manhattan,40.757372,10022,-73.9715061,(212) 207-8274,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723539
359,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,866 3rd Avenue,,Manhattan,40.7574353,10022,-73.9698919,(212) 759-9412,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723540
360,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,425 Main Street,,Manhattan,40.758502,10044,-73.952627,(646) 521-2260,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723541
361,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1052 1st Avenue,,Manhattan,40.758522,10022,-73.9624866,(646) 282-0530,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723542
362,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,49 East 52nd Street,,Manhattan,40.7590537,10022,-73.9740811,(212) 888-2323,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723543
363,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,136-02 Roosevelt Avenue,,Queens,40.7593879,11354,-73.8298298,(718) 886-3212,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723544
364,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,949 3rd Avenue,,Manhattan,40.7599046,10022,-73.9673607,(212) 223-1765,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/"">Visit this organization's website</a>",2,239723545
365,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,51 West 51st Street,,Manhattan,40.7600803,10019,-73.9785751,(212) 582-8525,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723546
366,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1251 Avenue Of The Americas,,Manhattan,40.7601019,10020,-73.9818173,(212) 391-1105,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723547
367,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,35-06 Broadway,,Queens,40.7602086,11106,-73.9220152,(718) 204-5253,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723548
368,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1627 Broadway,,Manhattan,40.761409,10019,-73.984356,(212) 586-0374,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723549
369,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,249-46 Horace Harding Expressway,,Queens,40.7615612,11362,-73.7292803,(718) 747-0180,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723550
370,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,41 East 58th Street,,Manhattan,40.7630357,10022,-73.9710643,(212) 421-4880,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723551
371,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,721 9th Avenue,,Manhattan,40.7630967,10019,-73.9895707,(212) 246-0168,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723552
372,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,1191 2nd Avenue,,Manhattan,40.7631075,10065,-73.9630738,(212) 355-5944,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723553
373,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,773 Lexington Avenue,,Manhattan,40.7632356,10065,-73.9670429,(212) 829-0651,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723554
374,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,100 West 57th Street,,Manhattan,40.7641081,10019,-73.9776418,(212) 956-0464,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/findcare/vaccination/covid/19/landing"">Visit this organization's website</a>",2,239723555
375,Drug and Alcohol Services,Naloxone in Pharmacies,Duane Reade Pharmacy,,900 8th Avenue,,Manhattan,40.7642241,10019,-73.9843648,(212) 582-3463,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.walgreens.com/topic/duane-reade/duane-reade.jsp"">Visit this organization's website</a>",2,239723556
